ParticleID	Class	Area	IsFiber	FiberLength	FeretMin	FeretMax	FeretRatio	maxMIC	Perimeter
163	B	41.77499312935502	False	13.07948452576415	4.57718770900541	11.964380360384391	2.613915163855966	4.504521167509801	27.920486721906904
164	B	107.42141090405576	False	31.60930399641043	10.399519574372386	13.913597280800435	1.337907696725512	9.83256171166244	45.610781810507945
165	B	76.38855886510632	False	0.0	9.11277041116463	10.82687257172144	1.1880989077105195	8.532751324649304	31.970526299433466
166	B	53.71070545202788	False	0.0	7.124168305490063	9.760858643680946	1.3701050038583429	6.909620054003798	26.88288110050554
167	B	67.73516743116849	False	0.0	8.492495223108163	10.379961789807622	1.2222511190307936	8.320284338380667	30.65175386403536
170	C	77.58213009737361	False	29.121291665447675	7.270512096413668	20.154721204930215	2.772118516228307	5.46253428425691	52.485810801495205
171	B	14.621247595274257	False	0.0	3.178513747153357	6.019968938292087	1.893957181617826	4.370027427405528	14.147687903617946
172	D	90.11462803618011	False	36.07968652946606	8.407313131969982	26.71025435956475	3.1770262318403817	4.635114041834478	66.18096754801971
174	B	38.19427943255316	False	0.0	6.103908804714846	8.051323951986202	1.3190439453759715	6.180152055779304	22.512853673100015
175	B	50.428384563292845	False	0.0	6.006120469577271	10.738818195897583	1.787979153980142	6.180152055779304	27.33541225759899
176	B	29.242495190548514	False	0.0	5.770483402541077	6.5304786501280025	1.131703913618789	5.46253428425691	19.687864259639312
179	D	74.89659482477221	False	30.100466131535796	3.9764669305822746	27.69747788780356	6.965348479271225	3.9390894911736543	57.17582607877971
181	C	185.600326617563	False	51.95727483475498	12.439577355530334	19.90408660896457	1.600061323636184	10.306689074178403	58.85340739993901
182	E	147.70443999307668	False	60.83964974689779	4.544891702739045	60.17462667998572	13.240057324956853	7.647547997959674	107.29859818672881
183	B	55.20266949236199	False	17.892984502327135	7.0821825789077035	10.85733009371565	1.5330486008721613	6.645459772949467	33.92927443458951
186	B	88.622663995846	False	24.401977877329216	8.468827524464825	13.994576179606272	1.652480953140044	8.320284338380667	38.71301198320624
190	B	17.30678286787565	False	0.0	3.787023538548168	5.790916118827914	1.5291471151108764	4.504521167509801	14.147687903617948
191	B	37.597493816419515	False	0.0	4.768635925229333	10.209812558232752	2.1410341905566512	4.635114041834478	24.057891687044844
193	B	59.67856161336431	False	0.0	6.823430743266696	11.196510096036041	1.6408915862573477	6.995457134666664	29.01299357875829
194	D	244.38370980672687	False	84.33584343176133	23.544175844836108	28.00925773403835	1.1896469818535422	7.647547997959674	112.03409513664218
197	B	19.693925332410224	False	0.0	4.596321995491315	5.503286756729708	1.1973240260643325	4.635114041834478	15.372738067683805
198	B	12.830890746873328	False	0.0	3.1089084252828965	5.2323374863011995	1.683014347978127	3.090076027889652	12.415205347008625
202	B	44.75892121002323	False	0.0	7.146167035953132	8.060036198150671	1.1278824239063774	6.645459772949467	25.150398543896223
207	B	63.85606092629981	False	0.0	7.50502593996652	10.94634230324281	1.4585349059155475	7.647547997959674	29.840413821180718
208	B	19.693925332410224	False	0.0	4.123666443120729	6.2493889387050405	1.5154933176349727	3.9390894911736543	15.825269224777248
210	B	56.694633532696095	False	0.0	7.423774844397844	10.257142913084923	1.3816613687880372	6.909620054003798	29.387882664087275
213	B	19.395532524343402	False	0.0	4.572803761626437	5.917990788204053	1.2941711686528103	4.635114041834478	16.785232774414155
